# timestamp tx ty tz qx qy qz qw
1520530313.299737691879 -0.016598359000 -0.004679090000 -0.002463218000 -0.022546513000 0.007746845000 0.999495149000 -0.021002514000
1520530313.349738836288 -0.021230038000 -0.002547330000 -0.001929839000 -0.023027159000 0.007733368000 0.999498069000 -0.020336999000
1520530313.399789810181 -0.016746435000 -0.004355106000 -0.002580881000 -0.023832697000 0.006267301000 0.999449015000 -0.022235500000
1520530313.449742555618 -0.020212978000 -0.000686085000 -0.001906639000 -0.025342107000 0.006728197000 0.999456823000 -0.019965606000
1520530313.499743700027 -0.020252995000 -0.000663438000 -0.001968835000 -0.025802393000 0.006257433000 0.999458492000 -0.019436425000
1520530313.549745559692 -0.020135313000 -0.000711655000 -0.001945555000 -0.026518436000 0.005961439000 0.999441147000 -0.019460564000
1520530313.599746704102 -0.020054629000 -0.000634086000 -0.001892458000 -0.027375160000 0.005317917000 0.999425888000 -0.019239990000
1520530313.649744987488 -0.020272961000 -0.000719047000 -0.002035131000 -0.028005196000 0.005040383000 0.999412656000 -0.019095609000
1520530313.699746131897 -0.020285450000 -0.000733324000 -0.002065864000 -0.029571073000 0.004453536000 0.999349475000 -0.020158371000
1520530313.749747991562 -0.020343363000 -0.000742638000 -0.002056949000 -0.030875867000 0.004072065000 0.999285579000 -0.021411289000
1520530313.799749851227 -0.020305583000 -0.000604766000 -0.002005083000 -0.032008853000 0.003944058000 0.999237955000 -0.021987084000
1520530313.849750995636 -0.020399947000 -0.000623155000 -0.002049434000 -0.032246869000 0.003046969000 0.999236882000 -0.021830514000
1520530313.899752855301 -0.020556334000 -0.000593174000 -0.002050241000 -0.032575049000 0.002053983000 0.999255955000 -0.020547092000
1520530313.949753999710 -0.037615798000 -0.001673243000 -0.000932027000 -0.025182877000 0.003194633000 0.999495804000 -0.019071847000
1520530313.999756097794 -0.020577997000 -0.000570367000 -0.002091683000 -0.033815451000 0.000512550000 0.999286532000 -0.016814824000
1520530314.049757003784 -0.041392300000 -0.002028504000 -0.002560785000 -0.027664974000 0.000993390000 0.999459684000 -0.017720576000
1520530314.099762678146 -0.041636508000 -0.001675923000 -0.002502099000 -0.031623699000 -0.000656109000 0.999328315000 -0.018506590000
1520530314.149764537811 -0.052479658000 -0.000820081000 0.000821187000 -0.030699991000 -0.001823570000 0.999364316000 -0.018034536000
1520530314.199765682220 -0.030051269000 -0.000743432000 -0.002282002000 -0.046376027000 -0.005733692000 0.998731315000 -0.018767396000
1520530314.249767780304 -0.058580343000 -0.002815249000 0.000759524000 -0.039749604000 -0.004082167000 0.999007404000 -0.019684583000
1520530314.299768924713 -0.057279482000 0.000153126000 -0.002917702000 -0.046862163000 -0.004941204000 0.998726010000 -0.018051788000
1520530314.349770784378 -0.074674033000 -0.003055744000 0.001098960000 -0.045092728000 -0.004226352000 0.998806536000 -0.018283783000
1520530314.399772644043 -0.079336755000 -0.003110721000 -0.001789033000 -0.050841253000 -0.004203273000 0.998522282000 -0.018730439000
1520530314.449773788452 -0.089491293000 -0.006741912000 0.002067874000 -0.054255959000 -0.002553976000 0.998283505000 -0.021905739000
1520530314.499774217606 -0.098181635000 -0.007845870000 0.002946346000 -0.059268758000 -0.000785416000 0.997903705000 -0.025977761000
1520530314.549776315689 -0.110454686000 -0.010719132000 0.005034816000 -0.064534299000 0.001368701000 0.997439444000 -0.030791448000
1520530314.599777221680 -0.121554501000 -0.014530144000 0.007483302000 -0.071721308000 0.000984216000 0.996851087000 -0.033810522000
1520530314.649779081345 -0.134836107000 -0.020527296000 0.011635495000 -0.078647599000 0.000035367000 0.996295214000 -0.034791656000
1520530314.699780464172 -0.146669969000 -0.028244033000 0.015511004000 -0.087338142000 0.001905409000 0.995574832000 -0.034630679000
1520530314.749782323837 -0.159231573000 -0.037226293000 0.018762456000 -0.095516846000 0.005611170000 0.994774699000 -0.035616338000
1520530314.799787282944 -0.171552539000 -0.050404288000 0.020995209000 -0.104140721000 0.010400435000 0.993839920000 -0.036452174000
1520530314.849784374237 -0.180828765000 -0.059984498000 0.023902103000 -0.112913765000 0.014520145000 0.993053079000 -0.029754324000
1520530314.899810314178 -0.192931116000 -0.074723497000 0.027293703000 -0.118444473000 0.018477982000 0.992588460000 -0.019941766000
1520530314.949812412262 -0.200620770000 -0.085042775000 0.030661996000 -0.123817489000 0.024808101000 0.991982818000 -0.004885846000
1520530314.999919414520 -0.207884863000 -0.100805685000 0.033155624000 -0.128320992000 0.033196449000 0.991156459000 0.006383045000
1520530315.049815177917 -0.214118332000 -0.114512689000 0.035637729000 -0.131222591000 0.040344559000 0.990409613000 0.015553087000
1520530315.099816560745 -0.218444452000 -0.123122089000 0.037275441000 -0.131767735000 0.042148292000 0.990121424000 0.022811672000
1520530315.149818420410 -0.221738845000 -0.130484104000 0.038583454000 -0.132389873000 0.041490361000 0.989981294000 0.026238911000
1520530315.199819326401 -0.224930152000 -0.134686559000 0.039440658000 -0.134626761000 0.042693257000 0.989563763000 0.028575033000
1520530315.249821424484 -0.227422535000 -0.136203721000 0.041000187000 -0.135255098000 0.044469077000 0.989314318000 0.031397067000
1520530315.299635171890 -0.228741124000 -0.134884909000 0.041719418000 -0.134051576000 0.045226309000 0.989349902000 0.034228470000
1520530315.349637031555 -0.227123588000 -0.129000485000 0.042366009000 -0.132919103000 0.044513948000 0.989524543000 0.034529403000
1520530315.399639129639 -0.224626064000 -0.115830496000 0.042501613000 -0.131553665000 0.042609729000 0.989874542000 0.032037403000
1520530315.449640274048 -0.219784409000 -0.103857495000 0.042100295000 -0.131581426000 0.041916683000 0.990185797000 0.021481000000
1520530315.499642133713 -0.216399997000 -0.088947020000 0.041166581000 -0.132734463000 0.041211940000 0.990272641000 0.006577439000
1520530315.549643039703 -0.208941236000 -0.069973826000 0.039087042000 -0.135319844000 0.039251994000 0.989977419000 -0.009624695000
1520530315.599645137787 -0.200688064000 -0.052752342000 0.036619708000 -0.136860296000 0.036148444000 0.989566028000 -0.026864627000
1520530315.649646043777 -0.190869138000 -0.033407219000 0.033954296000 -0.136447534000 0.034858629000 0.989114404000 -0.042658955000
1520530315.699636936188 -0.177370548000 -0.017676111000 0.030505367000 -0.135425240000 0.033118337000 0.988495588000 -0.058649167000
1520530315.749639272690 -0.162331715000 -0.001551749000 0.025913276000 -0.134322077000 0.028112650000 0.987871408000 -0.072645172000
1520530315.799640178680 -0.144293815000 0.015044924000 0.021116257000 -0.133858249000 0.023812609000 0.987053394000 -0.085091904000
1520530315.849642038345 -0.126628205000 0.029762555000 0.016652886000 -0.131057724000 0.018807540000 0.986325085000 -0.098147728000
1520530315.899643182755 -0.106304079000 0.042170923000 0.013747946000 -0.125960007000 0.010003430000 0.985709250000 -0.111406304000
1520530315.949645042419 -0.088677868000 0.048720360000 0.011401599000 -0.120493539000 0.003333079000 0.984873295000 -0.124478109000
1520530315.999646902084 -0.069549516000 0.053945985000 0.010453796000 -0.116159812000 -0.001440161000 0.984297812000 -0.132901326000
1520530316.049648046494 -0.050775796000 0.051578239000 0.011850945000 -0.112644881000 -0.001982679000 0.983810961000 -0.139367431000
1520530316.100220918655 -0.032403193000 0.046350840000 0.014639693000 -0.110066973000 -0.000272972000 0.984191298000 -0.138754323000
1520530316.150222778320 -0.013958326000 0.034398634000 0.018696653000 -0.109910175000 0.004738676000 0.984769225000 -0.134636462000
1520530316.200223922729 0.002323832000 0.023199515000 0.023890838000 -0.107853130000 0.007304055000 0.986209214000 -0.125323042000
1520530316.250226020813 0.018326623000 0.009123262000 0.029730042000 -0.102836423000 0.006546830000 0.988086224000 -0.114313155000
1520530316.300226926804 0.034857914000 -0.007743031000 0.036374446000 -0.096394978000 0.003750723000 0.990056098000 -0.102385938000
1520530316.350229024887 0.052458778000 -0.023543438000 0.043473899000 -0.089484528000 0.002261224000 0.991993308000 -0.089088216000
1520530316.400229930878 0.067566372000 -0.041395169000 0.049939774000 -0.083206564000 0.002084772000 0.993475497000 -0.077966727000
1520530316.450231075287 0.083315283000 -0.057669822000 0.055990484000 -0.077382766000 0.001441799000 0.994666338000 -0.068181105000
1520530316.500232934952 0.097348459000 -0.072142385000 0.061860044000 -0.074015267000 0.000723995000 0.995591283000 -0.057614129000
1520530316.550276041031 0.112607889000 -0.087748773000 0.067513615000 -0.071934320000 -0.000315309000 0.996337533000 -0.046227098000
1520530316.600278377533 0.127611235000 -0.101528056000 0.072865583000 -0.073438451000 0.000352471000 0.996640861000 -0.036245964000
1520530316.650280237198 0.139248431000 -0.113313794000 0.076654583000 -0.074764147000 0.001829139000 0.996789575000 -0.028594745000
1520530316.700281143188 0.154109836000 -0.122971125000 0.081821986000 -0.072726354000 0.001230993000 0.997108102000 -0.022019640000
1520530316.750283241272 0.168494180000 -0.130526125000 0.087876141000 -0.067107402000 -0.000153070000 0.997613311000 -0.016256345000
1520530316.800284147263 0.183191687000 -0.136438265000 0.093796298000 -0.060666110000 -0.002592189000 0.998070717000 -0.012956077000
1520530316.850286006927 0.197519049000 -0.137977123000 0.100993328000 -0.054258682000 -0.005184697000 0.998474300000 -0.008844438000
1520530316.900287151337 0.212909579000 -0.137711838000 0.107680693000 -0.049070302000 -0.007327919000 0.998759210000 -0.004308835000
1520530316.949773073196 0.231810674000 -0.135936663000 0.116151124000 -0.043737642000 -0.005913804000 0.999025047000 -0.001027767000
1520530316.999774932861 0.244151846000 -0.131300956000 0.122168593000 -0.037128307000 -0.003064235000 0.999301970000 -0.002784480000
1520530317.049775838852 0.258633882000 -0.123564534000 0.127237082000 -0.032723963000 -0.000455840000 0.999436378000 -0.007480802000
1520530317.099777936935 0.271038532000 -0.114261076000 0.130351171000 -0.029306760000 0.000694196000 0.999477863000 -0.013587529000
1520530317.149778842926 0.283784211000 -0.103452578000 0.134370089000 -0.028201584000 0.001821753000 0.999395967000 -0.020227453000
1520530317.199780941010 0.297581971000 -0.091644868000 0.136787817000 -0.026756298000 0.002238619000 0.999267220000 -0.027277658000
1520530317.249782085419 0.310433507000 -0.078016728000 0.139361009000 -0.024675827000 0.006265706000 0.999064863000 -0.034946114000
1520530317.299783945084 0.323047131000 -0.066339836000 0.140745163000 -0.019974587000 0.012223070000 0.998694777000 -0.045391705000
1520530317.349743366241 0.336666644000 -0.050704155000 0.141856492000 -0.016730288000 0.022246802000 0.998259068000 -0.052000001000
1520530317.399745464325 0.350331038000 -0.036464717000 0.143048212000 -0.014379865000 0.033799790000 0.997732162000 -0.056404073000
1520530317.449747562408 0.365193039000 -0.022331221000 0.142813355000 -0.012027171000 0.046013698000 0.997097194000 -0.059459582000
1520530317.499748468399 0.380787283000 -0.008803890000 0.141735509000 -0.009958114000 0.053722743000 0.996500790000 -0.063253626000
1520530317.549751520157 0.396735370000 0.004637326000 0.140103072000 -0.007275213000 0.057013553000 0.996200144000 -0.065435588000
1520530317.599752426147 0.414077729000 0.017845383000 0.137072131000 -0.004734207000 0.054665286000 0.996173203000 -0.068031870000
1520530317.649754285812 0.432897747000 0.032055315000 0.134631753000 0.000018392000 0.047297761000 0.996353090000 -0.071017049000
1520530317.699755430222 0.453266054000 0.043212198000 0.130905792000 0.005345674000 0.035987552000 0.996298850000 -0.077878751000
1520530317.750236749649 0.468492031000 0.052159812000 0.126382217000 0.009466797000 0.026967509000 0.995684147000 -0.088296287000
1520530317.800238609314 0.487471879000 0.060833156000 0.121969655000 0.013764774000 0.017444158000 0.994649768000 -0.100887053000
1520530317.850239515305 0.508328557000 0.069241427000 0.118540086000 0.019447543000 0.011892678000 0.993343055000 -0.112915680000
1520530317.900241613388 0.528971672000 0.076383993000 0.114122748000 0.026141794000 0.008705828000 0.991891980000 -0.124061301000
1520530317.950243473053 0.550731301000 0.081833288000 0.111110091000 0.036730397000 0.004443183000 0.990438521000 -0.132901445000
1520530318.000244379044 0.570219219000 0.082220703000 0.109877326000 0.051658802000 0.001246108000 0.988647580000 -0.141087875000
1520530318.050246715546 0.590301692000 0.079702087000 0.109655753000 0.067066401000 -0.000769569000 0.987268925000 -0.144227654000
1520530318.100247621536 0.609156609000 0.074236065000 0.110734656000 0.081973985000 -0.005286302000 0.986542225000 -0.141374871000
1520530318.150815963745 0.627239048000 0.067232668000 0.113491520000 0.095443502000 -0.012158059000 0.986613512000 -0.131668404000
1520530318.200768947601 0.639855146000 0.059854291000 0.115524940000 0.106295824000 -0.018246733000 0.987193048000 -0.117550924000
1520530318.250771284103 0.650927603000 0.048302121000 0.119245902000 0.115851514000 -0.022890080000 0.987561762000 -0.103808500000
1520530318.300772190094 0.660335839000 0.034707826000 0.122620292000 0.123850897000 -0.028041160000 0.987731516000 -0.090890989000
1520530318.350774049759 0.607975245000 0.019942518000 0.115639761000 0.130970851000 -0.034330841000 0.987758100000 -0.077473268000
1520530318.400775194168 0.611020505000 0.006977525000 0.120020062000 0.135356322000 -0.038499441000 0.987964272000 -0.064212173000
1520530318.450777053833 0.612436116000 -0.010989248000 0.124986552000 0.135922611000 -0.042212490000 0.988328338000 -0.054316726000
1520530318.500777959824 0.610386908000 -0.025483765000 0.128251776000 0.135253981000 -0.046339389000 0.988780320000 -0.043272275000
1520530318.550780057907 0.606922626000 -0.036939789000 0.130972981000 0.133911014000 -0.049536146000 0.989155948000 -0.034417417000
1520530318.600567102432 0.600102186000 -0.052234769000 0.133078665000 0.130943477000 -0.052274659000 0.989695132000 -0.024997069000
1520530318.650568246841 0.591350973000 -0.066292062000 0.134866193000 0.128313124000 -0.056764208000 0.990012407000 -0.013747647000
1520530318.700570106506 0.579748631000 -0.079905182000 0.135379434000 0.125941858000 -0.060850244000 0.990164399000 -0.003219862000
1520530318.750571250916 0.565603733000 -0.092016362000 0.135249600000 0.120425180000 -0.062744640000 0.990715623000 0.006594090000
1520530318.800573110580 0.552025259000 -0.101824902000 0.133220077000 0.114627175000 -0.061491966000 0.991381168000 0.015583905000
1520530318.850574016571 0.533536553000 -0.107772008000 0.131596103000 0.109316029000 -0.057160780000 0.992060721000 0.024459349000
1520530318.900576353073 0.515340328000 -0.111611225000 0.129132047000 0.100131661000 -0.048074793000 0.993374884000 0.029477885000
1520530318.950577259064 0.494894892000 -0.110217385000 0.125613004000 0.089322641000 -0.037608933000 0.994809806000 0.030993320000
1520530318.999955415726 0.475081265000 -0.113658004000 0.122018144000 0.079055764000 -0.030474525000 0.996069193000 0.025842961000
1520530319.049957275391 0.511639535000 -0.101775654000 0.127274185000 0.068847701000 -0.027903885000 0.997030079000 0.020307334000
1520530319.099959611893 0.489521831000 -0.091632053000 0.121531092000 0.058530536000 -0.025886316000 0.997858286000 0.013529982000
1520530319.149961471558 0.468247265000 -0.078465879000 0.114832543000 0.046744779000 -0.021475513000 0.998667121000 0.004221252000
1520530319.199962377548 0.446439236000 -0.063222848000 0.107960023000 0.036079880000 -0.017019542000 0.999165893000 -0.008730344000
1520530319.249963521957 0.424762696000 -0.047613401000 0.099545240000 0.026437383000 -0.012241182000 0.999260128000 -0.025109526000
1520530319.299965381622 0.402780503000 -0.030570237000 0.091049045000 0.018502811000 -0.008627616000 0.998982608000 -0.040211953000
1520530319.349967241287 0.382166147000 -0.013480950000 0.082725465000 0.011591449000 -0.006638386000 0.998493016000 -0.053228382000
1520530319.399832010269 0.366725564000 0.000979078000 0.074411213000 0.005190667000 -0.006802852000 0.997894764000 -0.064288199000
1520530319.449832916260 0.346740425000 0.017819701000 0.066555873000 -0.002007774000 -0.007795266000 0.997292995000 -0.073087998000
1520530319.499835252762 0.325603455000 0.032571878000 0.057494074000 -0.011061541000 -0.009700682000 0.996364415000 -0.083913341000
1520530319.549837112427 0.305794984000 0.047849324000 0.049542855000 -0.025504511000 -0.014125573000 0.994982183000 -0.095710680000
1520530319.599838256836 0.285468578000 0.061468676000 0.042505596000 -0.042263728000 -0.022865988000 0.993017554000 -0.107736215000
1520530319.649840116501 0.267290711000 0.069558538000 0.035129484000 -0.060788985000 -0.034063116000 0.990341187000 -0.119870335000
1520530319.699841022491 0.246890813000 0.077323437000 0.028278865000 -0.080388352000 -0.046014521000 0.987353802000 -0.128658116000
1520530319.749942064285 0.227135435000 0.083104528000 0.025206162000 -0.102291740000 -0.053832341000 0.984264314000 -0.133650079000
1520530319.800340890884 0.203805879000 0.084636852000 0.022822851000 -0.128613994000 -0.056529406000 0.980878949000 -0.134682402000
1520530319.850342988968 0.180153087000 0.080123544000 0.023161002000 -0.154228598000 -0.059703600000 0.977538943000 -0.130639479000
1520530319.900344133377 0.154689521000 0.071951397000 0.024177751000 -0.174697384000 -0.060859792000 0.975416541000 -0.119748287000
1520530319.950345993042 0.129699931000 0.061795432000 0.026754193000 -0.191039622000 -0.055990025000 0.974622071000 -0.102376081000
1520530320.000346899033 0.103035390000 0.044500630000 0.030254908000 -0.197946340000 -0.048856713000 0.975416780000 -0.083621114000
1520530320.050348997116 0.079727694000 0.027388589000 0.034244608000 -0.201858893000 -0.037518315000 0.976601064000 -0.063997887000
1520530320.100349903107 0.058057345000 0.005856587000 0.037684638000 -0.209099606000 -0.024283271000 0.976454914000 -0.047154702000
1520530320.150351762772 0.038944319000 -0.015195029000 0.040623110000 -0.217934564000 -0.016856914000 0.975404024000 -0.028415006000
1520530320.200401067734 0.020143835000 -0.035941023000 0.043836005000 -0.224763498000 -0.013116592000 0.974234283000 -0.013306103000
1520530320.250402212143 0.003716255000 -0.057494011000 0.045937032000 -0.231381431000 -0.007870643000 0.972816169000 -0.005431045000
